Image,Model,Detection time,Labels_Confidence
20230731_200445.jpg,frcnn-resnet,4.449097871780396,"({'Label': 'person', 'Confidence': '99.92%'}, {'Label': 'person', 'Confidence': '99.72%'}, {'Label': 'person', 'Confidence': '99.64%'}, {'Label': 'person', 'Confidence': '92.63%'}, {'Label': 'person', 'Confidence': '92.60%'}, {'Label': 'person', 'Confidence': '88.61%'}, {'Label': 'person', 'Confidence': '87.55%'}, {'Label': 'person', 'Confidence': '87.51%'}, {'Label': 'person', 'Confidence': '84.50%'}, {'Label': 'person', 'Confidence': '82.31%'}, {'Label': 'person', 'Confidence': '79.12%'}, {'Label': 'person', 'Confidence': '76.38%'}, {'Label': 'person', 'Confidence': '72.71%'}, {'Label': 'person', 'Confidence': '69.08%'}, {'Label': 'person', 'Confidence': '68.46%'}, {'Label': 'person', 'Confidence': '66.11%'}, {'Label': 'bottle', 'Confidence': '64.71%'}, {'Label': 'person', 'Confidence': '63.02%'}, {'Label': 'person', 'Confidence': '60.05%'}, {'Label': 'person', 'Confidence': '58.77%'}, {'Label': 'person', 'Confidence': '57.11%'}, {'Label': 'person', 'Confidence': '55.36%'}, {'Label': 'bottle', 'Confidence': '54.05%'}, {'Label': 'person', 'Confidence': '53.38%'}, {'Label': 'backpack', 'Confidence': '51.23%'}, {'Label': 'person', 'Confidence': '50.68%'}, {'Label': 'person', 'Confidence': '50.09%'})"
20230731_201338.jpg,frcnn-resnet,3.113654136657715,"({'Label': 'person', 'Confidence': '99.93%'}, {'Label': 'person', 'Confidence': '97.16%'}, {'Label': 'handbag', 'Confidence': '95.94%'}, {'Label': 'handbag', 'Confidence': '72.00%'})"
20230731_201338.jpg,frcnn-mobilenet,0.7649526596069336,"({'Label': 'person', 'Confidence': '99.91%'}, {'Label': 'person', 'Confidence': '94.23%'}, {'Label': 'handbag', 'Confidence': '70.38%'}, {'Label': 'handbag', 'Confidence': '62.40%'}, {'Label': 'handbag', 'Confidence': '50.26%'})"
20230731_201338.jpg,frcnn-resnet,3.160543441772461,"({'Label': 'person', 'Confidence': '99.93%'}, {'Label': 'person', 'Confidence': '97.16%'}, {'Label': 'handbag', 'Confidence': '95.94%'}, {'Label': 'handbag', 'Confidence': '72.00%'})"
